,date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,region_id,region_name,latitude,longitude,province_id,province_name,month
374440,2020-11-30,24.2,33.6,28.2,68,6.5,0.0,5.0,210.0,2.0,C ,96295,124,Kab. Lampung Selatan,-5.16,105.11,8,Lampung,11
374441,2020-11-30,25.1,28.1,26.4,92,6.6,0.5,2.0,280.0,0.0,C ,96503,505,Kab. Nunukan,4.13,117.67,34,Kalimantan Utara,11
374442,2020-11-30,23.8,33.0,27.5,82,18.2,3.6,3.0,300.0,1.0,C ,96195,97,Kota Jambi,-1.63368,103.64,5,Jambi,11
374443,2020-11-30,23.6,33.2,27.4,84,19.9,4.1,2.0,270.0,0.0,C ,96191,92,Kab. Muaro Jambi,-1.6019,103.48444,5,Jambi,11
374444,2020-11-30,24.8,30.0,27.0,88,1.3,0.6,4.0,10.0,1.0,C ,96509,507,Kota Tarakan,3.33,117.57,34,Kalimantan Utara,11
374445,2020-11-30,22.6,29.3,25.8,96,29.5,0.0,2.0,210.0,1.0,C ,96529,353,Kab. Berau,2.14562,117.43375,23,Kalimantan Timur,11
375402,2020-12-30,23.8,28.9,25.5,91,8.4,2.5,4.0,130.0,1.0,C ,96525,503,Kab. Bulungan,2.5,117.22,34,Kalimantan Utara,12
375403,2020-12-30,23.7,29.4,25.4,100,0.0,5.5,4.0,10.0,1.0,C ,96529,353,Kab. Berau,2.14562,117.43375,23,Kalimantan Timur,12
375404,2020-12-30,23.2,30.6,25.5,92,4.1,0.0,4.0,250.0,1.0,C ,96171,77,Kab. Indragiri Hulu,-0.33,102.32,4,Riau,12
375406,2020-12-30,22.8,30.8,25.5,88,8.2,4.8,3.0,150.0,1.0,C ,96167,61,Kab. Padang Pariaman,-0.54549,100.29786,3,Sumatera Barat,12
375407,2020-12-30,18.9,26.0,21.5,93,13.0,2.4,4.0,135.0,1.9571528321448974,N ,96169,62,Kab. Agam,-0.2505,100.3823,3,Sumatera Barat,12
375409,2020-12-30,21.4,29.4,24.5,83,4.5,3.0,4.0,260.0,2.0,SW,96257,121,Kab. Kepahiang,-3.55,102.589,7,Bengkulu,12
375410,2020-12-30,22.8,31.0,25.0,92,41.4,2.2,2.0,300.0,1.0,C ,96291,132,Kab. Pesawaran,-5.17236,105.18,8,Lampung,12
375413,2020-12-30,23.2,30.8,25.4,88,51.6,1.0,8.0,270.0,1.0,C ,96295,124,Kab. Lampung Selatan,-5.16,105.11,8,Lampung,12
375414,2020-12-30,23.7,27.0,25.0,92,9.8,4.9,4.0,260.0,1.0,C ,96503,505,Kab. Nunukan,4.13,117.67,34,Kalimantan Utara,12
375415,2020-12-30,24.8,31.2,27.1,88,15.8,3.2,2.0,60.0,1.0,E ,97144,425,Kota Kendari,-3.9701,122.5895,27,Sulawesi Tenggara,12
375416,2020-12-30,25.6,33.8,29.7,73,0.5,4.4,3.0,280.0,1.0,W ,97142,415,Kab. Kolaka,-4.18059,121.61077,27,Sulawesi Tenggara,12
375417,2020-12-30,23.0,31.2,26.2,88,14.2,0.0,3.0,310.0,1.0,C ,97180,399,Kab. Maros,-5.07,119.55,26,Sulawesi Selatan,12
375419,2020-12-30,19.2,29.0,22.7,86,6.8,3.8,3.0,50.0,1.0,C ,97124,408,Kab. Tana Toraja,-3.04524,119.81885,26,Sulawesi Selatan,12
375420,2020-12-30,24.3,32.6,27.2,84,0.7,0.0,4.0,270.0,2.0,W ,97120,437,Kab. Majene,-3.55074,118.98054,29,Sulawesi Barat,12
375421,2020-12-30,23.2,33.0,26.9,83,11.3,2.4,4.0,20.0,1.0,C ,97126,409,Kab. Luwu Utara,-2.55472,120.32422,26,Sulawesi Selatan,12
375422,2020-12-30,24.0,32.4,27.6,88,0.0,5.5,5.0,10.0,2.0,C ,97048,427,Kab. Gorontalo,0.6385,122.8525,28,Gorontalo,12
375423,2020-12-30,22.8,32.0,27.3,80,0.0,0.9,7.0,30.0,2.0,C ,97072,390,Kota Palu,-0.91589,119.90554,25,Sulawesi Tengah,12
375424,2020-12-30,24.4,31.0,26.9,84,11.2,0.0,5.0,250.0,3.0,E ,97182,412,Kota Makassar,-5.11375,119.41983,26,Sulawesi Selatan,12
375425,2020-12-30,23.0,31.0,26.8,92,41.6,4.8,4.0,230.0,2.0,SW,97192,426,Kota Bau Bau,-5.47,122.62,27,Sulawesi Tenggara,12
375426,2020-12-30,25.0,29.7,27.6,85,23.5,8.7,5.0,260.0,3.0,W ,97230,272,Kab. Badung,-8.75,115.17,17,Bali,12
375427,2020-12-30,24.2,30.6,26.5,88,14.3,0.0,7.0,290.0,3.0,NW,97184,399,Kab. Maros,-4.9308,119.572,26,Sulawesi Selatan,12
375428,2020-12-30,21.0,27.2,22.2,96,15.0,4.3,2.0,10.0,1.0,S ,96975,241,Kab. Nganjuk,-7.73486,111.76682,15,Jawa Timur,12
375429,2020-12-30,24.7,31.2,27.2,88,0.0,8.3,3.0,360.0,1.0,C ,97008,367,Kab. Kepulauan Sangihe,3.68594,125.52881,24,Sulawesi Utara,12
375430,2020-12-30,24.2,29.1,26.9,87,9.0,6.5,3.0,220.0,0.0,C ,96987,233,Kab. Banyuwangi,-8.215,114.3553,15,Jawa Timur,12
375431,2020-12-30,23.0,29.8,25.8,88,2.8,0.0,3.0,250.0,1.0,W ,97012,370,Kab. Minahasa Utara,1.54585,124.9233,24,Sulawesi Utara,12
375432,2020-12-30,24.9,30.2,25.9,91,1.6,0.0,6.0,250.0,2.0,W ,96685,349,Kota Banjarmasin,-3.442,114.754,22,Kalimantan Selatan,12
375433,2020-12-30,23.2,31.4,25.7,88,2.7,3.6,5.0,250.0,2.0,NE,96655,337,Kota Palangkaraya,-2.22,113.95,21,Kalimantan Tengah,12
375434,2020-12-30,22.6,32.3,26.5,86,0.8,2.9,4.0,260.0,2.0,W ,96653,327,Kab. Barito Selatan,-1.67,114.9,21,Kalimantan Tengah,12
375435,2020-12-30,22.1,28.5,25.4,87,49.4,3.0,3.0,250.0,0.0,C ,96565,315,Kab. Kapuas Hulu,0.84,112.93,20,Kalimantan Barat,12
375436,2020-12-30,23.8,30.8,26.7,86,0.2,8.2,4.0,340.0,1.0,C ,96581,321,Kab. Kubu Raya,-0.14206,109.45,20,Kalimantan Barat,12
375437,2020-12-30,23.8,30.6,27.0,89,81.0,5.8,3.0,310.0,1.0,C ,96615,313,Kab. Ketapang,-1.8,109.97,20,Kalimantan Barat,12
375438,2020-12-30,22.4,31.7,26.4,87,39.0,4.5,3.0,160.0,0.0,C ,96595,328,Kab. Barito Utara,-0.56,114.53,21,Kalimantan Tengah,12
375439,2020-12-30,23.4,31.2,26.8,85,8.5,5.1,3.0,330.0,1.0,N ,96557,319,Kab. Melawi,-0.42,111.47,20,Kalimantan Barat,12
375440,2020-12-30,22.8,29.8,25.7,91,22.7,0.7,3.0,320.0,1.0,C ,96535,310,Kab. Sambas,1.74,109.3,20,Kalimantan Barat,12
375441,2020-12-30,22.8,31.1,26.1,89,18.8,2.0,6.0,260.0,1.0,C ,96559,314,Kab. Sintang,0.06,111.47,20,Kalimantan Barat,12
375442,2020-12-30,24.6,30.8,27.0,81,0.3,1.4,4.0,260.0,2.0,W ,96733,269,Kota Tangerang Selata,-6.26151,106.75084,16,Banten,12
375443,2020-12-30,24.2,31.3,26.7,82,3.4,0.7,3.0,250.0,2.0,SW,96737,268,Kota Serang,-6.11185,106.11,16,Banten,12
375444,2020-12-30,23.2,27.8,24.9,94,14.6,5.6,5.0,310.0,1.0,C ,96645,324,Kab. Kotawaringin Barat,-2.73,111.66,21,Kalimantan Tengah,12
375446,2020-12-30,24.3,31.4,27.4,82,1.0,5.5,4.0,350.0,2.0,N ,96163,61,Kab. Padang Pariaman,-0.79355,100.28917,3,Sumatera Barat,12
375448,2020-12-30,22.4,31.2,26.1,83,0.0,2.9,5.0,60.0,2.0,SW,96009,8,Kab. Aceh Utara,5.22869,96.94749,1,Nanggroe Aceh Darussalam,12
375449,2020-12-30,24.6,30.0,27.0,84,0.0,5.0,6.0,100.0,3.0,E ,96001,20,Kota Sabang,5.87655,95.33785,1,Nanggroe Aceh Darussalam,12
375450,2020-12-30,22.8,30.4,26.2,86,9.0,2.5,4.0,45.0,1.0,C ,96031,30,Kab. Deli Serdang,3.62114,98.71485,2,Sumatera Utara,12
375452,2020-12-30,22.8,30.4,25.9,89,1.0,1.0,3.0,150.0,1.0,C ,96107,76,Kab. Kampar,0.407,101.217,4,Riau,12
375453,2020-12-30,23.2,29.3,25.2,91,3.1,0.4,3.0,80.0,0.0,C ,96109,86,Kota Pekanbaru,0.45924,101.44743,4,Riau,12
375454,2020-12-30,24.2,30.6,27.0,82,12.8,3.4,2.0,10.0,0.0,C ,96033,49,Kota Medan,3.78824,98.71492,2,Sumatera Utara,12
375455,2020-12-30,21.3,31.7,25.5,81,10.9,2.2,0.0,0.0,0.0,C ,96037,30,Kab. Deli Serdang,3.501,98.56,2,Sumatera Utara,12
375456,2020-12-30,21.6,30.0,25.0,84,0.0,0.0,3.0,10.0,1.0,E ,96071,43,Kab. Padang Lawas Utara,1.55,99.45,2,Sumatera Utara,12
375457,2020-12-30,21.3,32.6,25.6,87,0.0,0.0,2.0,170.0,0.0,C ,96073,24,Kab. Tapanuli Tengah,1.55,98.88,2,Sumatera Utara,12
375464,2020-12-30,23.3,31.6,27.8,86,4.5,7.0,5.0,330.0,2.0,NW,97560,463,Kab. Biak Numfor,-1.19069,136.10361,32,Papua,12
375465,2020-12-30,25.2,32.6,28.4,80,0.0,2.4,7.0,260.0,2.0,C ,97980,458,Kab. Merauke,-8.52019,140.41568,32,Papua,12
375466,2020-12-30,23.4,33.0,26.4,86,191.0,5.5,8.0,290.0,1.0,C ,97796,466,Kab. Mimika,-4.53006,136.89348,32,Papua,12
375467,2020-12-30,23.5,32.6,26.8,89,100.9,4.8,4.0,30.0,1.0,C ,97876,473,Kab. Boven Digoel,-6.1,140.31,32,Papua,12
375472,2020-12-30,24.3,32.6,28.1,82,0.0,4.7,5.0,320.0,2.0,NW,97682,461,Kab. Nabire,-3.3521,135.52,32,Papua,12
375473,2020-12-30,15.2,27.1,21.0,81,0.8,8.5,6.0,150.0,2.0,SE,97686,459,Kab. Jayawijaya,-4.08861,138.94639,32,Papua,12
375477,2020-12-30,23.8,32.6,27.7,84,0.0,5.8,5.0,240.0,2.0,NE,97502,497,Kota Sorong,-0.89118,131.28575,33,Papua Barat,12
375479,2020-12-30,16.2,24.2,19.3,82,1.7,5.7,4.0,220.0,1.0,C ,97780,465,Kab. Paniai,-3.92688,136.38,32,Papua,12
375482,2020-12-30,21.4,24.9,22.0,94,3.4,4.2,3.0,110.0,1.0,C ,96943,230,Kab. Malang,-7.9008,112.5979,15,Jawa Timur,12
375483,2020-12-30,23.4,26.2,24.5,93,20.0,6.0,3.0,135.0,0.0,C ,96949,230,Kab. Malang,-8.15,112.45,15,Jawa Timur,12
375484,2020-12-30,25.2,28.8,26.5,90,8.5,2.3,5.0,130.0,1.0,C ,96973,252,Kab. Sumenep,-7.03976,113.914,15,Jawa Timur,12
375485,2020-12-30,19.0,23.0,21.0,97,28.0,1.0,2.0,60.0,1.0,C ,96945,237,Kab. Pasuruan,-7.70456,112.63533,15,Jawa Timur,12
375486,2020-12-30,19.2,23.0,20.9,86,17.0,0.0,2.0,300.0,0.0,C ,96751,158,Kab. Bogor,-6.7,106.85,12,Jawa Barat,12
375487,2020-12-30,21.8,27.4,22.7,76,0.9,2.6,5.0,260.0,3.0,NW,96783,177,Kota Bandung,-6.88356,107.59733,12,Jawa Barat,12
375488,2020-12-30,24.4,32.4,26.7,90,3.3,2.2,4.0,250.0,0.0,C ,96791,167,Kab. Majalengka,-6.7344,108.263,12,Jawa Barat,12
375489,2020-12-30,24.6,31.4,26.9,84,46.9,5.5,8.0,250.0,2.0,C ,96797,211,Kab. Tegal,-6.86817,109.12103,13,Jawa Tengah,12
375490,2020-12-30,25.0,29.0,26.6,87,22.2,3.5,5.0,260.0,2.0,W ,96805,184,Kab. Cilacap,-7.7189,109.0149,13,Jawa Tengah,12
375491,2020-12-30,25.0,29.8,27.0,88,3.4,4.4,4.0,190.0,2.0,C ,96835,216,Kota Semarang,-6.9847,110.3812,13,Jawa Tengah,12
375492,2020-12-30,24.6,28.0,26.0,94,56.3,0.0,7.0,250.0,2.0,W ,96925,248,Kab. Gresik,-5.8511,112.6578,15,Jawa Timur,12
375493,2020-12-30,23.3,27.0,24.8,95,50.0,2.2,2.0,260.0,1.0,C ,96855,222,Kab. Sleman,-7.82,110.3,14,DI Yogyakarta,12
375494,2020-12-30,24.8,30.0,26.5,89,25.3,2.3,2.0,300.0,1.0,C ,96933,260,Kota Surabaya,-7.2236,112.7239,15,Jawa Timur,12
375495,2020-12-30,24.8,30.4,26.7,89,33.3,2.8,6.0,160.0,2.0,NW,96937,260,Kota Surabaya,-7.2053,112.7353,15,Jawa Timur,12
375496,2020-12-30,24.4,30.0,25.0,96,8.9,3.0,7.0,80.0,2.0,W ,96935,238,Kab. Sidoarjo,-7.3846,112.7833,15,Jawa Timur,12
375497,2020-12-30,24.8,30.2,26.8,84,3.5,5.0,5.0,340.0,2.0,C ,96839,216,Kota Semarang,-6.97683,110.3778,13,Jawa Tengah,12
375498,2020-12-30,23.0,27.8,24.8,94,14.6,3.3,4.0,270.0,2.0,NW,96851,222,Kab. Sleman,-7.731,110.354,14,DI Yogyakarta,12
375499,2020-12-30,24.2,30.9,27.0,86,2.3,3.6,4.0,350.0,2.0,S ,96837,216,Kota Semarang,-6.9486,110.4199,13,Jawa Tengah,12
376449,2020-01-31,24.0,29.6,27.7,84,0.0,2.9,8.0,270.0,3.0,NE,96749,266,Kota Tangerang,-6.12,106.65,16,Banten,01
376450,2020-01-31,23.6,32.8,26.7,87,1.7,1.7,2.0,200.0,1.0,S ,96855,222,Kab. Sleman,-7.82,110.3,14,DI Yogyakarta,01
376451,2020-01-31,26.5,30.0,28.1,87,0.3,2.3,5.0,270.0,1.0,C ,96925,248,Kab. Gresik,-5.8511,112.6578,15,Jawa Timur,01
376452,2020-01-31,24.8,33.6,27.2,84,22.2,3.1,8.0,90.0,3.0,C ,96935,238,Kab. Sidoarjo,-7.3846,112.7833,15,Jawa Timur,01
376453,2020-01-31,24.8,30.8,27.6,84,16.7,3.8,5.0,290.0,2.0,W ,96939,246,Kab. Tuban,-6.8229,111.99177,15,Jawa Timur,01
376454,2020-01-31,25.9,34.6,28.8,81,2.8,5.3,3.0,280.0,2.0,NW,96937,260,Kota Surabaya,-7.2053,112.7353,15,Jawa Timur,01
376455,2020-01-31,27.0,32.6,29.0,78,0.0,3.2,5.0,350.0,2.0,N ,96837,216,Kota Semarang,-6.9486,110.4199,13,Jawa Tengah,01
376456,2020-01-31,22.7,32.4,26.6,84,5.1,2.5,4.0,300.0,1.0,C ,96851,222,Kab. Sleman,-7.731,110.354,14,DI Yogyakarta,01
376457,2020-01-31,25.2,32.8,27.5,84,0.0,3.0,3.0,130.0,1.0,C ,96805,184,Kab. Cilacap,-7.7189,109.0149,13,Jawa Tengah,01
376458,2020-01-31,25.6,31.6,27.9,84,12.4,1.5,6.0,300.0,2.0,C ,96797,211,Kab. Tegal,-6.86817,109.12103,13,Jawa Tengah,01
376459,2020-01-31,26.0,32.2,28.5,85,0.0,1.7,5.0,300.0,2.0,W ,96835,216,Kota Semarang,-6.9847,110.3812,13,Jawa Tengah,01
376460,2020-01-31,25.6,31.7,26.7,89,0.0,0.2,7.0,300.0,1.0,C ,96791,167,Kab. Majalengka,-6.7344,108.263,12,Jawa Barat,01
376461,2020-01-31,15.0,26.3,21.9,89,33.0,0.0,3.0,44.0,1.0,C ,96945,237,Kab. Pasuruan,-7.70456,112.63533,15,Jawa Timur,01
376462,2020-01-31,22.9,32.2,26.6,84,4.3,0.0,4.0,135.0,1.0,C ,96949,230,Kab. Malang,-8.15,112.45,15,Jawa Timur,01
376463,2020-01-31,24.2,32.0,26.8,91,46.8,5.0,7.0,300.0,2.0,NW,96973,252,Kab. Sumenep,-7.03976,113.914,15,Jawa Timur,01
376464,2020-01-31,20.6,30.0,24.3,80,9.9,2.0,3.0,90.0,1.0,C ,96943,230,Kab. Malang,-7.9008,112.5979,15,Jawa Timur,01
376465,2020-01-31,19.4,23.6,20.7,93,0.0,1.6,2.0,320.0,0.0,C ,96751,158,Kab. Bogor,-6.7,106.85,12,Jawa Barat,01
376466,2020-01-31,20.2,28.6,23.8,80,0.0,1.9,5.0,320.0,2.0,W ,96783,177,Kota Bandung,-6.88356,107.59733,12,Jawa Barat,01
376467,2020-01-31,24.0,33.4,26.6,85,1.0,0.0,5.0,20.0,2.0,C ,96581,321,Kab. Kubu Raya,-0.14206,109.45,20,Kalimantan Barat,01
376468,2020-01-31,23.4,31.9,27.4,82,2.0,0.6,3.0,100.0,1.0,C ,96565,315,Kab. Kapuas Hulu,0.84,112.93,20,Kalimantan Barat,01
376469,2020-01-31,24.2,27.6,25.6,86,6.0,1.2,3.0,190.0,1.0,C ,96607,362,Kota Samarinda,-0.48,117.16,23,Kalimantan Timur,01
376470,2020-01-31,23.6,33.2,28.0,81,32.5,0.0,4.0,310.0,1.0,C ,96615,313,Kab. Ketapang,-1.8,109.97,20,Kalimantan Barat,01
376471,2020-01-31,23.1,28.2,24.9,92,22.1,0.0,2.0,30.0,0.0,C ,96595,328,Kab. Barito Utara,-0.56,114.53,21,Kalimantan Tengah,01
376472,2020-01-31,23.5,31.5,26.8,86,42.6,2.6,3.0,300.0,2.0,NE,96651,325,Kab. Kotawaringin Timur,-2.55,112.93,21,Kalimantan Tengah,01
376473,2020-01-31,24.0,28.4,25.6,91,3.1,2.0,4.0,20.0,2.0,N ,96633,361,Kota Balikpapan,-1.26,116.9,23,Kalimantan Timur,01
376474,2020-01-31,24.0,34.2,27.9,81,0.0,1.7,5.0,340.0,2.0,C ,96645,324,Kab. Kotawaringin Barat,-2.73,111.66,21,Kalimantan Tengah,01
376475,2020-01-31,25.0,29.8,28.5,82,0.0,3.3,5.0,320.0,2.0,NW,96741,154,Kota Adm. Jakarta Utara,-6.10781,106.88053,11,DKI Jakarta,01
376476,2020-01-31,24.0,29.4,27.5,89,0.0,2.5,2.0,340.0,0.0,C ,96735,266,Kota Tangerang,-6.1,106.38,16,Banten,01
376477,2020-01-31,23.1,30.4,27.0,86,0.5,3.1,5.0,20.0,2.0,C ,96737,268,Kota Serang,-6.11185,106.11,16,Banten,01
376478,2020-01-31,23.0,32.8,26.9,86,26.7,1.9,4.0,320.0,1.0,C ,96557,319,Kab. Melawi,-0.42,111.47,20,Kalimantan Barat,01
376479,2020-01-31,22.8,32.0,26.2,87,17.0,1.8,3.0,340.0,0.0,C ,96559,314,Kab. Sintang,0.06,111.47,20,Kalimantan Barat,01
376480,2020-01-31,24.0,30.2,26.3,87,97.6,0.3,5.0,40.0,2.0,E ,96685,349,Kota Banjarmasin,-3.442,114.754,22,Kalimantan Selatan,01
376481,2020-01-31,22.2,32.5,25.1,93,28.5,0.9,3.0,10.0,1.0,C ,96653,327,Kab. Barito Selatan,-1.67,114.9,21,Kalimantan Tengah,01
376482,2020-01-31,23.4,27.9,25.6,92,18.4,5.0,3.0,40.0,1.0,NE,96655,337,Kota Palangkaraya,-2.22,113.95,21,Kalimantan Tengah,01
376483,2020-01-31,24.2,30.2,26.5,84,29.6,2.0,3.0,40.0,2.0,N ,96695,339,Kab. Kotabaru,-3.3,116.17,22,Kalimantan Selatan,01
376484,2020-01-31,24.0,29.2,27.1,90,1.3,2.2,5.0,240.0,2.0,C ,96733,269,Kota Tangerang Selata,-6.26151,106.75084,16,Banten,01
376485,2020-01-31,24.0,31.2,26.6,90,1.5,1.7,5.0,310.0,2.0,C ,96195,97,Kota Jambi,-1.63368,103.64,5,Jambi,01
376487,2020-01-31,23.8,32.7,28.4,78,0.0,6.7,7.0,270.0,3.0,N ,96253,123,Kota Bengkulu,-3.8582,102.3367,7,Bengkulu,01
376489,2020-01-31,23.4,31.7,27.4,84,0.0,3.3,6.0,50.0,3.0,N ,96221,110,Kota Palembang,-2.89468,104.70129,6,Sumatera Selatan,01
376490,2020-01-31,24.2,31.8,27.6,88,0.0,3.7,4.0,130.0,2.0,E ,96223,110,Kota Palembang,-2.92732,104.77197,6,Sumatera Selatan,01
376491,2020-01-31,24.4,31.4,27.1,87,13.0,7.0,6.0,320.0,3.0,NW,96295,124,Kab. Lampung Selatan,-5.16,105.11,8,Lampung,01
376492,2020-01-31,23.8,31.8,26.2,90,0.0,3.4,8.0,50.0,1.0,C ,96171,77,Kab. Indragiri Hulu,-0.33,102.32,4,Riau,01
376493,2020-01-31,25.4,32.0,28.1,79,0.0,8.0,5.0,280.0,3.0,W ,96255,123,Kota Bengkulu,-3.8652,102.3119,7,Bengkulu,01
376494,2020-01-31,24.2,31.6,27.9,79,52.0,5.3,9.0,225.0,4.0,SW,96293,136,Kota Bandar Lampung,-5.4721,105.321,8,Lampung,01
376495,2020-01-31,24.6,31.6,27.2,86,8.2,6.0,3.0,320.0,2.0,NW,96291,132,Kab. Pesawaran,-5.17236,105.18,8,Lampung,01
376496,2020-01-31,22.9,31.4,26.6,87,7.1,1.8,4.0,20.0,1.0,C ,96529,353,Kab. Berau,2.14562,117.43375,23,Kalimantan Timur,01
376497,2020-01-31,24.0,30.8,26.6,86,3.2,0.8,5.0,40.0,1.0,C ,96525,503,Kab. Bulungan,2.5,117.22,34,Kalimantan Utara,01
376498,2020-01-31,23.8,31.4,27.9,82,37.6,3.2,3.0,10.0,1.0,C ,96509,507,Kota Tarakan,3.33,117.57,34,Kalimantan Utara,01
376499,2020-01-31,25.5,32.0,28.4,77,0.0,11.0,8.0,340.0,2.0,N ,97048,427,Kab. Gorontalo,0.6385,122.8525,28,Gorontalo,01
376500,2020-01-31,23.2,31.8,26.1,90,5.0,4.5,4.0,350.0,0.0,C ,97096,381,Kab. Poso,-1.42038,120.65701,25,Sulawesi Tengah,01
376501,2020-01-31,24.6,32.0,28.5,75,17.8,1.2,7.0,280.0,4.0,W ,97230,272,Kab. Badung,-8.75,115.17,17,Bali,01
376502,2020-01-31,27.1,29.2,27.7,84,13.0,9.7,5.0,300.0,2.0,E ,97182,412,Kota Makassar,-5.11375,119.41983,26,Sulawesi Selatan,01
376503,2020-01-31,23.8,27.7,25.2,94,41.5,9.6,3.0,30.0,2.0,E ,97180,399,Kab. Maros,-5.07,119.55,26,Sulawesi Selatan,01
376504,2020-01-31,24.8,30.6,27.0,88,0.2,0.2,5.0,130.0,1.0,N ,97150,419,Kab. Konawe Selatan,-4.056,122.449,27,Sulawesi Tenggara,01
376505,2020-01-31,25.7,31.0,27.8,90,0.5,0.0,2.0,110.0,0.0,C ,97144,425,Kota Kendari,-3.9701,122.5895,27,Sulawesi Tenggara,01
376506,2020-01-31,24.4,31.2,26.9,88,0.5,8.7,3.0,260.0,2.0,W ,97012,370,Kab. Minahasa Utara,1.54585,124.9233,24,Sulawesi Utara,01
376507,2020-01-31,25.4,33.2,29.3,72,0.0,10.3,3.0,300.0,1.0,C ,97016,377,Kota Bitung,1.4431,125.1797,24,Sulawesi Utara,01
376509,2020-01-31,19.7,32.2,22.6,90,26.3,7.9,3.0,230.0,0.0,C ,97124,408,Kab. Tana Toraja,-3.04524,119.81885,26,Sulawesi Selatan,01
376510,2020-01-31,24.8,30.6,27.1,88,41.2,2.7,3.0,250.0,2.0,W ,97142,415,Kab. Kolaka,-4.18059,121.61077,27,Sulawesi Tenggara,01
376512,2020-01-31,24.0,34.8,27.7,84,26.5,6.3,3.0,180.0,1.0,C ,97796,466,Kab. Mimika,-4.53006,136.89348,32,Papua,01
376514,2020-01-31,25.0,33.2,28.8,78,0.0,4.1,5.0,350.0,2.0,N ,97980,458,Kab. Merauke,-8.52019,140.41568,32,Papua,01
376515,2020-01-31,25.7,33.7,28.9,74,0.0,9.9,8.0,280.0,4.0,W ,97690,460,Kab. Jayapura,-2.57,140.48,32,Papua,01
376516,2020-01-31,25.0,32.4,28.4,79,0.0,7.5,3.0,90.0,1.0,E ,97694,488,Kab. Manokwari,-1.47,134.19,33,Papua Barat,01
376517,2020-01-31,23.4,30.2,26.6,92,1.5,8.0,3.0,180.0,1.0,C ,97692,460,Kab. Jayapura,-2.59231,140.16792,32,Papua,01
376518,2020-01-31,24.1,33.4,28.9,81,0.0,9.6,4.0,280.0,2.0,E ,97682,461,Kab. Nabire,-3.3521,135.52,32,Papua,01
376519,2020-01-31,24.3,32.3,28.4,81,0.0,8.9,6.0,240.0,2.0,NW,97560,463,Kab. Biak Numfor,-1.19069,136.10361,32,Papua,01
376520,2020-01-31,23.6,33.0,27.9,73,0.0,7.9,4.0,270.0,2.0,W ,97630,489,Kab. Fak Fak,-2.91938,132.26496,33,Papua Barat,01
376524,2020-01-31,25.4,33.0,29.3,82,0.0,6.3,5.0,340.0,2.0,C ,97698,486,Kota Jayapura,-2.53,140.72,32,Papua,01
376535,2020-01-31,16.0,27.0,20.0,75,1.0,8.5,4.0,230.0,2.0,C ,97780,465,Kab. Paniai,-3.92688,136.38,32,Papua,01
376536,2020-01-31,27.1,35.4,30.3,73,0.0,9.9,13.0,290.0,3.0,N ,97760,494,Kab. Kaimana,-3.67,133.75,33,Papua Barat,01
376538,2020-01-31,22.8,29.6,26.0,90,0.0,7.1,4.0,100.0,1.0,C ,96107,76,Kab. Kampar,0.407,101.217,4,Riau,01
376539,2020-01-31,22.7,31.4,26.8,80,0.0,7.6,5.0,40.0,2.0,NE,96009,8,Kab. Aceh Utara,5.22869,96.94749,1,Nanggroe Aceh Darussalam,01
376540,2020-01-31,24.0,30.6,26.5,82,0.0,8.0,6.0,100.0,3.0,E ,96001,20,Kota Sabang,5.87655,95.33785,1,Nanggroe Aceh Darussalam,01
376544,2020-01-31,22.7,32.0,27.4,75,0.0,3.0,3.0,240.0,1.0,C ,96161,69,Kota Padang,-0.99639,100.37222,3,Sumatera Barat,01
376545,2020-01-31,23.2,30.8,26.6,87,0.0,9.3,5.0,360.0,2.0,SW,96035,30,Kab. Deli Serdang,3.64573,98.88488,2,Sumatera Utara,01
376546,2020-01-31,24.2,30.2,27.5,84,0.0,9.2,4.0,30.0,2.0,W ,96033,49,Kota Medan,3.78824,98.71492,2,Sumatera Utara,01
376547,2020-01-31,22.0,33.4,26.4,80,0.0,9.1,4.0,130.0,2.0,SE,96017,6,Kab. Aceh Besar,5.404,95.464,1,Nanggroe Aceh Darussalam,01
376548,2020-01-31,21.5,26.8,23.5,91,118.7,7.9,3.0,140.0,1.0,N ,96071,43,Kab. Padang Lawas Utara,1.55,99.45,2,Sumatera Utara,01
376549,2020-01-31,22.2,31.0,27.4,86,0.0,6.0,4.0,290.0,1.0,C ,96041,49,Kota Medan,3.5397,98.64,2,Sumatera Utara,01
377500,2020-03-31,23.6,33.4,27.6,84,45.0,7.5,4.0,40.0,2.0,SE,96011,6,Kab. Aceh Besar,5.52244,95.417,1,Nanggroe Aceh Darussalam,03
377501,2020-03-31,25.4,32.4,28.9,78,1.0,5.5,5.0,100.0,1.0,C ,96001,20,Kota Sabang,5.87655,95.33785,1,Nanggroe Aceh Darussalam,03
377502,2020-03-31,23.6,34.2,26.7,86,0.0,7.8,4.0,340.0,2.0,N ,96017,6,Kab. Aceh Besar,5.404,95.464,1,Nanggroe Aceh Darussalam,03
377503,2020-03-31,24.4,34.4,28.3,80,0.5,2.9,5.0,360.0,2.0,NW,96031,30,Kab. Deli Serdang,3.62114,98.71485,2,Sumatera Utara,03
377504,2020-03-31,23.7,33.9,28.1,85,0.1,4.5,5.0,340.0,3.0,N ,96035,30,Kab. Deli Serdang,3.64573,98.88488,2,Sumatera Utara,03
